id,pets_allowed,fee
5508765319,No pets allowed,No
5508761971,No pets allowed,No
5508761476,No pets allowed,No
5508754530,No pets allowed,No
5508750013,"Cats,Dogs",No
5508747517,"Cats,Dogs",No
5508747324,"Cats,Dogs",No
5508728370,"Cats,Dogs",No
5508724092,"Cats,Dogs",No
5508721965,No pets allowed,No
5508710590,"Cats,Dogs",No
5509262433,No pets allowed,No
5509167327,No pets allowed,No
5509154938,"Cats,Dogs",No
5509148433,No pets allowed,No
5509147971,No pets allowed,No
5509121369,"Cats,Dogs",No
5509090633,No pets allowed,No
5509080787,No pets allowed,No
5509059402,No pets allowed,No
5509037533,No pets allowed,No
5509003759,No pets allowed,No
5509000561,No pets allowed,No
5508977856,"Cats,Dogs",No
5508971747,No pets allowed,No
5508947894,"Cats,Dogs",No
5508941313,"Cats,Dogs",No
5508939647,"Cats,Dogs",No
5508926658,No pets allowed,No
5508911253,No pets allowed,No
5508905176,No pets allowed,No
5508885782,"Cats,Dogs",No
5508879295,"Cats,Dogs",No
5508878864,"Cats,Dogs",No
5508875818,"Cats,Dogs",No
5508874556,"Cats,Dogs",No
5508868657,"Cats,Dogs",No
5508868158,"Cats,Dogs",No
5508861444,No pets allowed,No
5508854904,No pets allowed,No
5508853236,"Cats,Dogs",No
5508853153,No pets allowed,No
5508853138,No pets allowed,No
5508848223,No pets allowed,No
5508847748,"Cats,Dogs",No
5508842729,No pets allowed,No
5508840740,No pets allowed,No
5508837066,"Cats,Dogs",No
5508832632,"Cats,Dogs",No
5508816167,"Cats,Dogs",No
5508808897,"Cats,Dogs",No
5508806902,No pets allowed,No
5508791828,"Cats,Dogs",No
5508776259,No pets allowed,No
5508763369,No pets allowed,No
5508761131,"Cats,Dogs",No
5508759978,No pets allowed,No
5508758238,"Cats,Dogs",No
5508757264,"Cats,Dogs",No
5508756138,No pets allowed,No
5508754781,"Cats,Dogs",No
5508753655,"Cats,Dogs",No
5508752884,"Cats,Dogs",No
5508732583,"Cats,Dogs",No
5508703497,No pets allowed,No
5508692258,No pets allowed,No
5508677826,No pets allowed,No
5508677704,"Cats,Dogs",No
5508674163,"Cats,Dogs",No
5508670057,No pets allowed,No
5509262638,No pets allowed,No
5509235104,"Cats,Dogs",No
5509233537,"Cats,Dogs",No
5509230771,"Cats,Dogs",No
5509184641,No pets allowed,No
5509161833,No pets allowed,No
5509157001,No pets allowed,No
5509144563,"Cats,Dogs",No
5509089981,No pets allowed,No
5509067857,No pets allowed,No
5509048589,No pets allowed,No
5509024801,No pets allowed,No
5509016428,"Cats,Dogs",No
5508993297,No pets allowed,No
5508977984,No pets allowed,No
5508974283,"Cats,Dogs",No
5508964734,"Cats,Dogs",No
5508955124,"Cats,Dogs",No
5508954433,No pets allowed,No
5508952147,"Cats,Dogs",No
5508951401,No pets allowed,No
5508950951,No pets allowed,No
5508949827,No pets allowed,No
5508947801,"Cats,Dogs",No
5508946726,No pets allowed,No
5508946654,No pets allowed,No
5508936834,"Cats,Dogs",No
5508936762,No pets allowed,No
5508935620,No pets allowed,No
5508924057,"Cats,Dogs",No
5508922067,No pets allowed,No
5508908041,No pets allowed,No
5508894636,No pets allowed,No
5508889923,No pets allowed,No
5508859958,No pets allowed,No
5508853911,No pets allowed,No
5508847672,No pets allowed,No
5508843081,No pets allowed,No
5508835046,"Cats,Dogs",No
5508832057,No pets allowed,No
5508823812,No pets allowed,No
5508822294,"Cats,Dogs",No
5508820907,No pets allowed,No
5508818731,"Cats,Dogs",No
5508816316,No pets allowed,No
5508812457,No pets allowed,No
5508811863,Cats,No
5508810527,"Cats,Dogs",No
5508803199,No pets allowed,No
5508802255,No pets allowed,No
5508800439,"Cats,Dogs",No
5508794905,No pets allowed,No
5508791693,"Cats,Dogs",No
5508784725,No pets allowed,No
5508783270,"Cats,Dogs",No
5508777423,No pets allowed,No
5508770691,"Cats,Dogs",No
5508770570,No pets allowed,No
5508763304,No pets allowed,No
5508762355,"Cats,Dogs",No
5508762093,No pets allowed,No
5508753483,"Cats,Dogs",No
5508745688,No pets allowed,No
5508729760,No pets allowed,No
5508710559,No pets allowed,No
5508699537,No pets allowed,No
5508676205,"Cats,Dogs",No
5508674152,No pets allowed,No
5508671217,"Cats,Dogs",No
5508655790,No pets allowed,No
5508654638,"Cats,Dogs",No
5509259977,No pets allowed,No
5509248764,"Cats,Dogs",No
5509238753,"Cats,Dogs",No
5509238697,"Cats,Dogs",No
5509237934,"Cats,Dogs",No
5509229549,No pets allowed,No
5509228552,No pets allowed,No
5509226639,"Cats,Dogs",No
5509208559,No pets allowed,No
5509192960,"Cats,Dogs",No
5509178577,"Cats,Dogs",No
5509171991,No pets allowed,No
5509168594,No pets allowed,No
5509166380,No pets allowed,No
5509165183,No pets allowed,No
5509163049,No pets allowed,No
5509160000,No pets allowed,No
5509158838,No pets allowed,No
5509156571,"Cats,Dogs",No
5509151630,No pets allowed,No
5509148922,"Cats,Dogs",No
5509147865,"Cats,Dogs",No
5509140313,"Cats,Dogs",No
5509135598,No pets allowed,No
5509130207,"Cats,Dogs",No
5509130003,No pets allowed,No
5509098534,"Cats,Dogs",No
5509086914,No pets allowed,No
5509051507,No pets allowed,No
5509048108,No pets allowed,No
5509031052,"Cats,Dogs",No
5509029079,No pets allowed,No
5509022471,Cats,No
5509017231,"Cats,Dogs",No
5509009082,No pets allowed,No
5509007789,No pets allowed,No
5509001456,No pets allowed,No
5508992764,No pets allowed,No
5508971590,No pets allowed,No
5508966472,"Cats,Dogs",No
5508945954,No pets allowed,No
5508936676,No pets allowed,No
5508934259,No pets allowed,No
5508932448,No pets allowed,No
5508898941,"Cats,Dogs",No
5508897529,No pets allowed,No
5508881422,"Cats,Dogs",No
5508877631,No pets allowed,No
5508875824,"Cats,Dogs",No
5508861126,"Cats,Dogs",No
5508859088,"Cats,Dogs",No
5508839217,"Cats,Dogs",No
5508830266,No pets allowed,No
5508819002,"Cats,Dogs",No
5508815963,No pets allowed,No
5508811409,No pets allowed,No
5508809087,No pets allowed,No
5508807948,No pets allowed,No
5508799726,No pets allowed,No
5508797031,No pets allowed,No
5508786727,No pets allowed,No
5508773927,No pets allowed,No
5508771958,No pets allowed,No
5508765749,No pets allowed,No
5508754479,"Cats,Dogs",No
5508752029,"Cats,Dogs",No
5508747889,No pets allowed,No
5508747812,No pets allowed,No
5508740015,No pets allowed,No
5508734945,No pets allowed,No
5508726189,No pets allowed,No
5508724701,"Cats,Dogs",No
5508719255,No pets allowed,No
5508711200,No pets allowed,No
5508678684,No pets allowed,No
5508673982,"Cats,Dogs",No
5508668444,"Cats,Dogs",No
5508657758,No pets allowed,No
5508655416,"Cats,Dogs",No
5509265425,No pets allowed,No
5509262507,"Cats,Dogs",No
5509256142,No pets allowed,No
5509251319,"Cats,Dogs",No
5509250784,"Cats,Dogs",No
5509249454,"Cats,Dogs",No
5509245102,"Cats,Dogs",No
5509238878,"Cats,Dogs",No
5509225540,No pets allowed,No
5509217447,"Cats,Dogs",No
5509216552,No pets allowed,No
5509215562,"Cats,Dogs",No
5509198213,No pets allowed,No
5509193172,No pets allowed,No
5509186011,No pets allowed,No
5509182865,No pets allowed,No
5509161635,"Cats,Dogs",No
5509157579,No pets allowed,No
5509156714,"Cats,Dogs",No
5509156658,"Cats,Dogs",No
5509155593,No pets allowed,No
5509140832,No pets allowed,No
5509140151,"Cats,Dogs",No
5509137487,"Cats,Dogs",No
5509135687,No pets allowed,No
5509129570,No pets allowed,No
5509127359,No pets allowed,No
5509115802,No pets allowed,No
5509106954,No pets allowed,No
5509106074,No pets allowed,No
5509099530,"Cats,Dogs",No
5509099137,No pets allowed,No
5509097483,"Cats,Dogs",No
5509096470,No pets allowed,No
5509092854,"Cats,Dogs",No
5509092284,No pets allowed,No
5509089273,"Cats,Dogs",No
5509076133,No pets allowed,No
5509074632,No pets allowed,No
5509069629,No pets allowed,No
5509069124,"Cats,Dogs",No
5509064323,No pets allowed,No
5509063687,"Cats,Dogs",No
5509048494,No pets allowed,No
5509044486,No pets allowed,No
5509044161,"Cats,Dogs",No
5509041081,No pets allowed,No
5509036938,No pets allowed,No
5509020633,"Cats,Dogs",No
5509020080,"Cats,Dogs",No
5509016419,"Cats,Dogs",No
5508979867,"Cats,Dogs",No
5508974062,"Cats,Dogs",No
5508972354,No pets allowed,No
5508964793,No pets allowed,No
5508962986,No pets allowed,No
5508950251,No pets allowed,No
5508948132,"Cats,Dogs",No
5508947123,No pets allowed,No
5508944655,No pets allowed,No
5508934061,No pets allowed,No
5508922732,No pets allowed,No
5508918381,No pets allowed,No
5508918285,No pets allowed,No
5508909017,"Cats,Dogs",No
5508903693,No pets allowed,No
5508885787,"Cats,Dogs",No
5508870811,"Cats,Dogs",No
5508867343,"Cats,Dogs",No
5508859586,"Cats,Dogs",No
5508857200,"Cats,Dogs",No
5508835797,"Cats,Dogs",No
5508835152,"Cats,Dogs",No
5508833493,"Cats,Dogs",No
5508831407,No pets allowed,No
5508831340,No pets allowed,No
5508823560,"Cats,Dogs",No
5508821575,No pets allowed,No
5508821392,No pets allowed,No
5508821030,"Cats,Dogs",No
5508815521,No pets allowed,No
5508813107,"Cats,Dogs",No
5508812647,"Cats,Dogs",No
5508810338,No pets allowed,No
5508809861,"Cats,Dogs",No
5508806741,Cats,No
5508802690,No pets allowed,No
5508802608,No pets allowed,No
5508802108,No pets allowed,No
5508798180,No pets allowed,No
5508793178,"Cats,Dogs",No
5508786668,No pets allowed,No
5508783832,"Cats,Dogs",No
5508778665,No pets allowed,No
5508772909,No pets allowed,No
5508763810,"Cats,Dogs",No
5508761950,No pets allowed,No
5508761622,Cats,No
5508758447,No pets allowed,No
5508756596,No pets allowed,No
5508756242,No pets allowed,No
5508754626,No pets allowed,No
5508753714,No pets allowed,No
5508752895,No pets allowed,No
5508752815,No pets allowed,No
5508750979,No pets allowed,No
5508746757,"Cats,Dogs",No
5508745476,"Cats,Dogs",No
5508744961,"Cats,Dogs",No
5508743569,No pets allowed,No
5508743557,No pets allowed,No
5508742389,No pets allowed,No
5508740724,"Cats,Dogs",No
5508739465,No pets allowed,No
5508728313,No pets allowed,No
5508722113,No pets allowed,No
5508721189,No pets allowed,No
5508705022,No pets allowed,No
5508683854,No pets allowed,No
5508675951,"Cats,Dogs",No
5508675607,"Cats,Dogs",No
5509228138,No pets allowed,No
5509221589,No pets allowed,No
5509218150,"Cats,Dogs",No
5509200499,"Cats,Dogs",No
5509195483,No pets allowed,No
5509194939,"Cats,Dogs",No
5509193802,No pets allowed,No
5509185073,"Cats,Dogs",No
5509178876,"Cats,Dogs",No
5509169206,No pets allowed,No
5509165579,No pets allowed,No
5509163901,No pets allowed,No
5509160580,"Cats,Dogs",No
5509159840,No pets allowed,No
5509158159,"Cats,Dogs",No
5509155818,"Cats,Dogs",No
5509153002,No pets allowed,No
5509151659,"Cats,Dogs",No
5509151469,"Cats,Dogs",No
5509150822,No pets allowed,No
5509148557,"Cats,Dogs",No
5509145949,"Cats,Dogs",No
5509145627,No pets allowed,No
5509144995,"Cats,Dogs",No
5509142123,"Cats,Dogs",No
5509137872,No pets allowed,No
5509136103,"Cats,Dogs",No
5509132596,No pets allowed,No
5509130446,No pets allowed,No
5509121467,"Cats,Dogs",No
5509119685,"Cats,Dogs",No
5509118231,No pets allowed,No
5509112537,No pets allowed,No
5509103820,No pets allowed,No
5509098921,No pets allowed,No
5509096751,No pets allowed,No
5509090439,No pets allowed,No
5509089959,No pets allowed,No
5509089539,"Cats,Dogs",No
5509088125,No pets allowed,No
5509087720,No pets allowed,No
5509075879,No pets allowed,No
5509074328,No pets allowed,No
5509072766,No pets allowed,No
5509070014,"Cats,Dogs",No
5509065212,No pets allowed,No
5509064771,No pets allowed,No
5509061705,No pets allowed,No
5509058453,"Cats,Dogs",No
5509056657,"Cats,Dogs",No
5509055442,No pets allowed,No
5509053986,"Cats,Dogs",No
5509052311,No pets allowed,No
5509047779,No pets allowed,No
5509045222,"Cats,Dogs",No
5509041372,No pets allowed,No
5509036396,No pets allowed,No
5509034274,No pets allowed,No
5509029863,"Cats,Dogs",No
5509028114,"Cats,Dogs",No
5509027816,No pets allowed,No
5509027000,"Cats,Dogs",No
5509018755,No pets allowed,No
5509018527,No pets allowed,No
5509008297,No pets allowed,No
5508987000,No pets allowed,No
5508985873,"Cats,Dogs",No
5508977113,"Cats,Dogs",No
5508974733,"Cats,Dogs",No
5508961755,No pets allowed,No
5508949763,No pets allowed,No
5508944330,"Cats,Dogs",No
5508942546,"Cats,Dogs",No
5508941418,"Cats,Dogs",No
5508936688,"Cats,Dogs",No
5508936672,No pets allowed,No
5508932250,No pets allowed,No
5508908840,"Cats,Dogs",No
5508907404,"Cats,Dogs",No
5508905651,No pets allowed,No
5508899004,No pets allowed,No
5508893116,No pets allowed,No
5508889542,"Cats,Dogs",No
5508879929,"Cats,Dogs",No
5508877976,"Cats,Dogs",No
5508873813,Cats,No
5508865379,No pets allowed,No
5508862432,No pets allowed,No
5508862134,"Cats,Dogs",No
5508861757,No pets allowed,No
5508861213,No pets allowed,No
5508859523,No pets allowed,No
5508858525,No pets allowed,No
5508855103,No pets allowed,No
5508845477,"Cats,Dogs",No
5508840903,No pets allowed,No
5508837790,"Cats,Dogs",No
5508835176,"Cats,Dogs",No
5508833642,"Cats,Dogs",No
5508833433,"Cats,Dogs",No
5508826834,"Cats,Dogs",No
5508822745,"Cats,Dogs",No
5508822532,"Cats,Dogs",No
5508822392,No pets allowed,No
5508821258,"Cats,Dogs",No
5508819039,No pets allowed,No
5508815713,No pets allowed,No
5508815598,"Cats,Dogs",No
5508813768,"Cats,Dogs",No
5508809764,"Cats,Dogs",No
5508805781,No pets allowed,No
5508803294,No pets allowed,No
5508801344,No pets allowed,No
5508799933,No pets allowed,No
5508798851,No pets allowed,No
5508793291,No pets allowed,No
5508791598,No pets allowed,No
5508790803,"Cats,Dogs",No
5508785517,No pets allowed,No
5508785191,No pets allowed,No
5508785084,No pets allowed,No
5508781287,No pets allowed,No
5508773028,No pets allowed,No
5508770264,No pets allowed,No
5508769832,No pets allowed,No
5508762173,No pets allowed,No
5508762039,No pets allowed,No
5508758335,No pets allowed,No
5508754620,No pets allowed,No
5508754206,No pets allowed,No
5508745213,"Cats,Dogs",No
5508743154,No pets allowed,No
5508737700,"Cats,Dogs",No
5508733992,No pets allowed,No
5508721845,No pets allowed,No
5508720257,"Cats,Dogs",No
5508718206,No pets allowed,No
5508707497,No pets allowed,No
5508707457,No pets allowed,No
5508683681,"Cats,Dogs",No
5508682814,"Cats,Dogs",No
5508681700,No pets allowed,No
5508676895,No pets allowed,No
5508675723,"Cats,Dogs",No
5508666628,"Cats,Dogs",No
5508665928,"Cats,Dogs",No
5509267540,No pets allowed,No
5509257437,"Cats,Dogs",No
5509256801,No pets allowed,No
5509249769,"Cats,Dogs",No
5509248822,"Cats,Dogs",No
5509244724,"Cats,Dogs",No
5509236439,No pets allowed,No
5509208932,"Cats,Dogs",No
5509195376,"Cats,Dogs",No
5509185719,No pets allowed,No
5509182229,"Cats,Dogs",No
5509182020,"Cats,Dogs",No
5509179105,"Cats,Dogs",No
5509172422,No pets allowed,No
5509167096,No pets allowed,No
5509158654,No pets allowed,No
5509158275,No pets allowed,No
5509155178,"Cats,Dogs",No
5509155081,"Cats,Dogs",No
5509155058,No pets allowed,No
5509152236,No pets allowed,No
5509145110,"Cats,Dogs",No
5509143857,"Cats,Dogs",No
5509143661,"Cats,Dogs",No
5509141683,"Cats,Dogs",No
5509137090,"Cats,Dogs",No
5509136838,No pets allowed,No
5509135990,No pets allowed,No
5509132569,No pets allowed,No
5509130617,No pets allowed,No
5509127645,"Cats,Dogs",No
5509125473,"Cats,Dogs",No
5509122071,"Cats,Dogs",No
5509114076,No pets allowed,No
5509112973,No pets allowed,No
5509112661,No pets allowed,No
5509106625,"Cats,Dogs",No
5509102227,"Cats,Dogs",No
5509099860,"Cats,Dogs",No
5509089127,"Cats,Dogs",No
5509088669,"Cats,Dogs",No
5509078379,No pets allowed,No
5509075964,No pets allowed,No
5509073917,No pets allowed,No
5509072604,"Cats,Dogs",No
5509072556,"Cats,Dogs",No
5509071475,"Cats,Dogs",No
5509061843,"Cats,Dogs",No
5509056846,"Cats,Dogs",No
5509056053,No pets allowed,No
5509048339,"Cats,Dogs",No
5509048090,No pets allowed,No
5509044848,No pets allowed,No
5509043256,"Cats,Dogs",No
5509037891,No pets allowed,No
5509037625,No pets allowed,No
5509035935,"Cats,Dogs",No
5509031746,"Cats,Dogs",No
5509030395,"Cats,Dogs",No
5509030283,"Cats,Dogs",No
5509028597,"Cats,Dogs",No
5509026577,No pets allowed,No
5509024923,No pets allowed,No
5509024591,No pets allowed,No
5509021397,"Cats,Dogs",No
5509019793,"Cats,Dogs",No
5509017917,"Cats,Dogs",No
5509015810,No pets allowed,No
5509014110,No pets allowed,No
5509011427,No pets allowed,No
5509009734,"Cats,Dogs",No
5509003960,No pets allowed,No
5509002260,"Cats,Dogs",No
5508998526,No pets allowed,No
5508998353,No pets allowed,No
5508996417,No pets allowed,No
5508994456,No pets allowed,No
5508993740,No pets allowed,No
5508991876,No pets allowed,No
5508988370,"Cats,Dogs",No
5508986936,"Cats,Dogs",No
5508986876,No pets allowed,No
5508986213,"Cats,Dogs",No
5508984955,No pets allowed,No
5508984544,No pets allowed,No
5508984417,No pets allowed,No
5508982446,"Cats,Dogs",No
5508978072,"Cats,Dogs",No
5508976925,No pets allowed,No
5508975512,"Cats,Dogs",No
5508967125,"Cats,Dogs",No
5508955020,"Cats,Dogs",No
5508946707,No pets allowed,No
5508938385,No pets allowed,No
5508934888,No pets allowed,No
5508919988,No pets allowed,No
5508919356,No pets allowed,No
5508915846,"Cats,Dogs",No
5508912734,"Cats,Dogs",No
5508902155,No pets allowed,No
5508899452,No pets allowed,No
5508895655,No pets allowed,No
5508892051,No pets allowed,No
5508887329,No pets allowed,No
5508886428,No pets allowed,No
5508883640,No pets allowed,No
5508874861,"Cats,Dogs",No
5508874669,"Cats,Dogs",No
5508870647,"Cats,Dogs",No
5508868454,No pets allowed,No
5508867739,No pets allowed,No
5508865798,No pets allowed,No
5508862509,No pets allowed,No
5508857997,"Cats,Dogs",No
5508853727,"Cats,Dogs",No
5508841467,"Cats,Dogs",No
5508838629,"Cats,Dogs",No
5508826007,"Cats,Dogs",No
5508825809,"Cats,Dogs",No
5508819810,No pets allowed,No
5508819664,"Cats,Dogs",No
5508819478,"Cats,Dogs",No
5508817109,No pets allowed,No
5508816549,"Cats,Dogs",No
5508814106,"Cats,Dogs",No
5508813129,"Cats,Dogs",No
5508807793,No pets allowed,No
5508807102,No pets allowed,No
5508806647,"Cats,Dogs",No
5508806497,"Cats,Dogs",No
5508803727,No pets allowed,No
5508803706,No pets allowed,No
5508801704,No pets allowed,No
5508798337,No pets allowed,No
5508798144,"Cats,Dogs",No
5508797375,No pets allowed,No
5508794949,"Cats,Dogs",No
5508793087,No pets allowed,No
5508783961,No pets allowed,No
5508783221,No pets allowed,No
5508779254,Cats,No
5508778709,"Cats,Dogs",No
5508771350,No pets allowed,No
5508769817,No pets allowed,No
5508764723,"Cats,Dogs",No
5508762183,No pets allowed,No
5508756823,No pets allowed,No
5508753580,"Cats,Dogs",No
5508748279,Cats,No
5508747129,"Cats,Dogs",No
5508746290,No pets allowed,No
5508744085,"Cats,Dogs",No
5508729029,No pets allowed,No
5508720095,No pets allowed,No
5508716174,No pets allowed,No
5508713514,No pets allowed,No
5508702256,No pets allowed,No
5508700783,No pets allowed,No
5508687153,"Cats,Dogs",No
5508673120,No pets allowed,No
5508671891,"Cats,Dogs",No
5508669840,No pets allowed,No
5508658636,"Cats,Dogs",No
5508654087,No pets allowed,No
5509275946,"Cats,Dogs",No
5509274024,No pets allowed,No
5509273459,No pets allowed,No
5509272216,No pets allowed,No
5509263937,No pets allowed,No
5509258829,No pets allowed,No
5509257946,No pets allowed,No
5509256330,No pets allowed,No
5509253477,"Cats,Dogs",No
5509252494,No pets allowed,No
5509251336,"Cats,Dogs",No
5509244985,"Cats,Dogs",No
5509243996,"Cats,Dogs",No
5509210092,No pets allowed,No
5509208953,No pets allowed,No
5509201929,"Cats,Dogs",No
5509199051,"Cats,Dogs",No
5509184817,"Cats,Dogs",No
5509179249,No pets allowed,No
5509177914,No pets allowed,No
5509167044,No pets allowed,No
5509164104,No pets allowed,No
5509162790,"Cats,Dogs",No
5509159833,No pets allowed,No
5509159567,No pets allowed,No
5509157472,No pets allowed,No
5509157142,"Cats,Dogs",No
5509155964,No pets allowed,No
5509154849,No pets allowed,No
5509153918,No pets allowed,No
5509152509,"Cats,Dogs",No
5509152249,"Cats,Dogs",No
5509151911,No pets allowed,No
5509141134,"Cats,Dogs",No
5509140917,"Cats,Dogs",No
5509140708,"Cats,Dogs",No
5509127841,No pets allowed,No
