id,square_feet,bedrooms,bathrooms,pets_allowed
5664595458,600,1.0,1.0,"Cats,Dogs"
5664582953,2600,2.0,2.0,Cats
5664576119,2216,4.0,2.0,"Cats,Dogs"
5664572409,644,1.0,1.0,"Cats,Dogs"
5664567258,680,1.0,1.0,"Cats,Dogs"
5665205723,850,2.0,1.0,No pets allowed
5664598388,1968,3.0,3.5,"Cats,Dogs"
5664597253,1224,2.0,2.0,No pets allowed
5664579568,797,1.0,1.0,"Cats,Dogs"
5664576180,1788,3.0,2.0,"Cats,Dogs"
5664575648,703,1.0,1.0,"Cats,Dogs"
5664590182,2100,4.0,2.5,No pets allowed
5664576192,2072,4.0,2.0,"Cats,Dogs"
5664575364,400,1.0,1.0,No pets allowed
5664573949,219,1.0,1.0,No pets allowed
5664573938,250,1.0,1.0,No pets allowed
5664573261,600,1.0,1.0,No pets allowed
5664567310,1480,3.0,2.0,"Cats,Dogs"
5664598185,1977,4.0,3.5,No pets allowed
5664597857,1918,3.0,4.0,"Cats,Dogs"
5664597772,954,2.0,2.0,Dogs
5664597733,1512,3.0,2.5,Dogs
5664597590,1075,2.0,2.0,"Cats,Dogs"
5664575756,1114,3.0,1.0,"Cats,Dogs"
5664575324,250,1.0,1.0,No pets allowed
5664573922,700,1.0,1.0,"Cats,Dogs"
5664567223,600,1.0,1.0,"Cats,Dogs"
5664567210,400,1.0,1.0,No pets allowed
5664597959,1209,2.0,2.0,No pets allowed
5664597664,1704,3.0,2.5,"Cats,Dogs"
5664596549,1268,2.0,2.0,"Cats,Dogs"
5664594265,2354,6.0,5.0,"Cats,Dogs"
5664576170,1918,3.0,2.0,"Cats,Dogs"
5664574816,250,1.0,1.0,No pets allowed
5664573776,1174,3.0,1.0,"Cats,Dogs"
5664573722,750,1.0,1.0,Cats
5664568805,500,2.0,1.0,"Cats,Dogs"
5664597778,2957,5.0,3.5,No pets allowed
5664597250,3116,4.0,3.5,No pets allowed
5664596518,1396,2.0,2.5,"Cats,Dogs"
5664579562,1760,3.0,2.0,"Cats,Dogs"
5664576133,1289,3.0,2.0,"Cats,Dogs"
5664575494,522,3.0,1.0,"Cats,Dogs"
5664568944,1894,4.0,2.0,"Cats,Dogs"
5664568922,682,1.0,1.0,"Cats,Dogs"
5664598294,1444,3.0,2.5,No pets allowed
5664598218,1407,3.0,3.0,"Cats,Dogs"
5664597971,3604,4.0,2.5,No pets allowed
5664579581,950,2.0,2.0,"Cats,Dogs"
5664579559,1836,4.0,2.0,"Cats,Dogs"
5664579548,1172,3.0,2.0,"Cats,Dogs"
5664573802,589,1.0,1.0,"Cats,Dogs"
5664567604,423,3.0,1.0,"Cats,Dogs"
5664598425,420,1.0,1.0,No pets allowed
5664598311,1237,2.0,2.0,No pets allowed
5664597913,1118,2.0,2.0,"Cats,Dogs"
5664597692,3888,5.0,4.5,"Cats,Dogs"
5664597647,1134,3.0,2.0,"Cats,Dogs"
5664597188,1200,4.0,1.0,No pets allowed
5664596628,318,0.0,1.0,No pets allowed
5664595590,1950,4.0,4.0,"Cats,Dogs"
5664594535,2042,4.0,3.5,"Cats,Dogs"
5664592540,1402,2.0,2.0,No pets allowed
5664590178,1385,2.0,2.0,No pets allowed
5664581850,950,2.0,1.0,No pets allowed
5664579854,696,1.0,1.0,"Cats,Dogs"
5664576129,1495,3.0,2.0,"Cats,Dogs"
5664575762,1000,3.0,1.0,No pets allowed
5664573767,750,1.0,1.0,"Cats,Dogs"
5664573764,288,1.0,1.0,"Cats,Dogs"
5664573737,750,1.0,1.0,Cats
5664573731,900,1.0,1.0,Cats
5664568741,546,1.0,1.0,"Cats,Dogs"
5664567594,780,1.0,1.0,"Cats,Dogs"
5664579939,733,1.0,1.0,"Cats,Dogs"
5664579565,1918,4.0,2.0,"Cats,Dogs"
5664576276,1731,3.0,2.0,"Cats,Dogs"
5664576263,1575,3.0,2.0,"Cats,Dogs"
5664576174,1868,3.0,2.0,"Cats,Dogs"
5664576122,1460,3.0,2.0,"Cats,Dogs"
5664576115,2220,3.0,2.0,"Cats,Dogs"
5664576113,2092,4.0,2.0,"Cats,Dogs"
5664576049,1607,4.0,2.0,"Cats,Dogs"
5664575536,400,1.0,1.0,No pets allowed
5664575511,640,1.0,1.0,"Cats,Dogs"
5664574791,219,1.0,1.0,No pets allowed
5664574683,680,1.0,1.0,"Cats,Dogs"
5664573962,550,1.0,1.0,"Cats,Dogs"
5664573902,400,2.0,1.0,"Cats,Dogs"
5664573823,550,1.0,1.0,"Cats,Dogs"
5664573362,923,2.0,1.0,"Cats,Dogs"
5664573308,800,1.0,1.0,No pets allowed
5664572709,1261,2.0,2.0,"Cats,Dogs"
5664572371,514,3.0,1.0,"Cats,Dogs"
5664568838,700,1.0,1.0,"Cats,Dogs"
5664567220,1750,4.0,2.0,"Cats,Dogs"
5664573326,400,2.0,1.0,No pets allowed
5664574765,500,1.0,1.0,No pets allowed
5664571561,250,1.0,1.0,No pets allowed
5664579687,250,1.0,1.0,No pets allowed
5664573918,300,1.0,1.0,No pets allowed
5664573458,250,1.0,1.0,No pets allowed
5664573267,400,1.0,1.0,No pets allowed
5664571566,250,1.0,1.0,No pets allowed
5664573954,230,1.0,1.0,No pets allowed
5664568706,250,1.0,1.0,No pets allowed
5664576138,2042,3.0,2.0,"Cats,Dogs"
5664576125,1463,3.0,2.0,"Cats,Dogs"
5664576053,1586,3.0,2.0,"Cats,Dogs"
5664576150,2490,4.0,2.0,"Cats,Dogs"
5659915998,1134,3.0,2.0,"Cats,Dogs"
5659918269,998,1.0,1.0,No pets allowed
5659898012,824,2.0,1.0,"Cats,Dogs"
5659899033,1367,4.0,2.0,"Cats,Dogs"
5659898008,885,2.0,2.0,"Cats,Dogs"
5659919376,2300,3.0,3.0,Dogs
5659918816,3000,4.0,2.5,"Cats,Dogs"
5659904308,703,1.0,1.0,"Cats,Dogs"
5660651353,1187,2.0,2.0,"Cats,Dogs"
5659917461,3731,4.0,3.0,"Cats,Dogs"
5659899387,669,2.0,1.0,"Cats,Dogs"
5659899037,1416,3.0,2.0,"Cats,Dogs"
5659897853,1450,4.0,2.0,"Cats,Dogs"
5659918676,1446,4.0,2.0,"Cats,Dogs"
5659899132,1244,3.0,2.0,"Cats,Dogs"
5660651428,1008,2.0,2.0,No pets allowed
5659897867,1612,3.0,2.0,"Cats,Dogs"
5659919380,1832,4.0,2.5,"Cats,Dogs"
5659912654,1968,3.0,3.5,"Cats,Dogs"
5659899337,1286,2.0,2.0,"Cats,Dogs"
5659918796,1096,2.0,2.0,No pets allowed
5659918687,3021,5.0,3.5,"Cats,Dogs"
5659918093,1854,3.0,2.5,No pets allowed
5659916309,1305,3.0,2.0,Dogs
5659913088,1002,3.0,1.0,No pets allowed
5659901651,891,1.0,1.5,No pets allowed
5659899024,800,2.0,1.0,"Cats,Dogs"
5659918240,1285,3.0,2.0,"Cats,Dogs"
5659916287,1946,4.0,2.5,"Cats,Dogs"
5659914929,1232,2.0,1.0,No pets allowed
5659912527,2000,4.0,2.5,"Cats,Dogs"
5659911618,1596,2.0,2.5,"Cats,Dogs"
5659898665,540,1.0,1.0,No pets allowed
5659899003,1974,3.0,2.0,"Cats,Dogs"
5659899323,230,1.0,1.0,No pets allowed
5659276240,200,1.0,1.0,"Cats,Dogs"
5659898888,250,1.0,1.0,No pets allowed
5659898660,250,1.0,1.0,No pets allowed
5659276092,1119,1.0,1.0,No pets allowed
5659276360,983,2.0,2.0,No pets allowed
5659276337,1075,2.0,1.5,No pets allowed
5659287395,752,1.0,1.0,No pets allowed
5659280863,1100,2.0,2.0,No pets allowed
5659275619,885,2.0,2.0,No pets allowed
5659275929,770,1.0,1.0,No pets allowed
5659276059,1334,3.0,2.0,No pets allowed
5655792181,1100,2.0,2.0,No pets allowed
5668556637,400,1.0,1.0,"Cats,Dogs"
5655792516,718,1.0,1.0,No pets allowed
5655801222,1330,2.0,2.0,No pets allowed
5653561600,1325,2.0,1.0,"Cats,Dogs"
5655796677,1017,2.0,2.0,No pets allowed
5654423116,1200,4.0,2.0,No pets allowed
5655796769,1130,2.0,2.0,No pets allowed
5654423578,1162,3.0,2.0,No pets allowed
5653562744,300,1.0,1.0,No pets allowed
5653564493,200,1.0,1.0,No pets allowed
5654434917,900,2.0,1.0,No pets allowed
5654433785,810,2.0,1.0,No pets allowed
5654426744,800,1.0,1.0,No pets allowed
5654426609,1295,2.0,2.0,No pets allowed
5651519138,530,1.0,1.0,No pets allowed
5648143759,1850,4.0,2.5,"Cats,Dogs"
5648135425,2021,2.0,2.0,No pets allowed
5650235118,3395,5.0,1.0,No pets allowed
5648790434,845,2.0,1.0,No pets allowed
5648771364,610,1.0,1.0,No pets allowed
5648771352,1100,3.0,1.0,No pets allowed
5661066538,350,0.0,1.0,"Cats,Dogs"
5661066343,625,2.0,1.0,No pets allowed
5643216650,850,2.0,1.0,No pets allowed
5644645881,880,2.0,1.0,No pets allowed
5642350201,2673,4.0,2.5,Dogs
5642309836,1221,3.0,3.0,"Cats,Dogs"
5642327189,1992,2.0,3.5,No pets allowed
5642309835,697,1.0,1.0,"Cats,Dogs"
5642358923,2458,3.0,2.5,"Cats,Dogs"
5642354967,1224,4.0,4.0,No pets allowed
5642309923,400,1.0,1.0,No pets allowed
5654897184,760,0.0,1.0,"Cats,Dogs"
5654898031,200,1.0,1.0,"Cats,Dogs"
5639933924,1675,2.0,1.0,No pets allowed
5653497458,500,0.0,1.0,"Cats,Dogs"
5654897106,1143,2.0,2.0,No pets allowed
5637622041,1200,3.0,1.0,No pets allowed
5637621543,300,1.0,1.0,Cats
5653497433,400,0.0,1.0,No pets allowed
5650858676,850,2.0,2.0,"Cats,Dogs"
5631142175,1100,2.0,2.0,No pets allowed
5668225990,696,0.0,1.0,"Cats,Dogs"
5668225946,1500,2.0,2.0,Cats
5668276060,1321,3.0,2.0,No pets allowed
5668226299,870,1.0,1.0,"Cats,Dogs"
5668226274,1267,2.0,2.0,"Cats,Dogs"
5668227014,1094,2.0,2.0,"Cats,Dogs"
5668226512,701,0.0,1.0,"Cats,Dogs"
5668225101,762,0.0,1.0,"Cats,Dogs"
5668225117,1433,2.0,2.5,"Cats,Dogs"
5668225992,705,0.0,1.0,"Cats,Dogs"
5668297747,550,2.0,1.0,No pets allowed
5668270980,1200,2.0,1.0,No pets allowed
5668225138,903,1.0,1.0,"Cats,Dogs"
5668227068,828,1.0,1.0,"Cats,Dogs"
5668225699,628,0.0,1.0,"Cats,Dogs"
5668276145,900,2.0,2.0,No pets allowed
5668227013,1082,2.0,2.0,"Cats,Dogs"
5668276110,600,1.0,1.0,No pets allowed
5668226626,530,0.0,1.0,"Cats,Dogs"
5668225479,505,0.0,1.0,"Cats,Dogs"
5668225204,1415,3.0,2.0,"Cats,Dogs"
5668225986,673,0.0,1.0,"Cats,Dogs"
5668224194,972,2.0,1.5,"Cats,Dogs"
5668548836,866,2.0,1.0,No pets allowed
5668225578,828,1.0,1.0,"Cats,Dogs"
5668225291,740,0.0,1.0,"Cats,Dogs"
5667222915,1300,3.0,1.0,No pets allowed
5667218244,2000,5.0,2.0,No pets allowed
5668227011,903,2.0,2.0,"Cats,Dogs"
5668227007,1085,2.0,2.0,"Cats,Dogs"
5668226855,630,0.0,1.0,"Cats,Dogs"
5668225789,814,1.0,1.0,"Cats,Dogs"
5668225575,479,0.0,1.0,Cats
5668225545,1200,2.0,2.0,"Cats,Dogs"
5668225407,744,1.0,1.0,"Cats,Dogs"
5668225405,686,1.0,1.0,"Cats,Dogs"
5668223650,606,0.0,1.0,"Cats,Dogs"
5668226864,1105,2.0,2.0,"Cats,Dogs"
5668226603,650,0.0,1.0,Cats
5668226553,1120,2.0,2.0,"Cats,Dogs"
5668226384,900,1.0,1.0,"Cats,Dogs"
5668225949,1094,2.0,2.0,"Cats,Dogs"
5668225734,593,0.0,1.0,"Cats,Dogs"
5668225593,1215,2.0,2.0,"Cats,Dogs"
5668225555,1148,2.0,2.0,"Cats,Dogs"
5668225436,550,0.0,1.0,Cats
5667221519,1176,3.0,2.0,No pets allowed
5667520510,1131,2.0,2.0,No pets allowed
5667221504,964,2.0,1.0,No pets allowed
5545821771,700,1.0,1.0,No pets allowed
5544558459,914,2.0,2.0,No pets allowed
5544557995,880,2.0,1.0,No pets allowed
5544557791,718,2.0,1.0,No pets allowed
5544493278,750,1.0,1.0,"Cats,Dogs"
5508862173,1428,2.0,2.5,"Cats,Dogs"
5508851008,893,2.0,2.0,"Cats,Dogs"
5508846035,1119,1.0,1.0,No pets allowed
5508840695,1085,2.0,2.0,No pets allowed
5508837746,720,1.0,1.0,No pets allowed
5508833987,1110,2.0,2.0,"Cats,Dogs"
5508832954,565,1.0,1.0,No pets allowed
5508819057,650,1.0,1.0,No pets allowed
5508817616,920,1.0,1.0,No pets allowed
5508816727,752,1.0,1.0,"Cats,Dogs"
5508816063,698,1.0,1.0,"Cats,Dogs"
5508807284,1115,2.0,2.0,"Cats,Dogs"
5508800063,1317,3.0,2.0,No pets allowed
5508776840,750,1.0,1.0,No pets allowed
5508768148,1210,2.0,2.0,No pets allowed
5508766495,1099,2.0,2.0,No pets allowed
5508765304,1085,2.0,2.0,No pets allowed
5508761434,1274,3.0,2.0,"Cats,Dogs"
5537322649,700,2.0,1.0,No pets allowed
5509247993,850,2.0,1.0,"Cats,Dogs"
5509155874,945,1.0,1.0,No pets allowed
5509144443,927,2.0,1.5,"Cats,Dogs"
5509114847,879,1.0,1.0,No pets allowed
5509099469,950,1.0,1.0,No pets allowed
5509098426,1052,2.0,2.0,No pets allowed
5509085481,968,2.0,1.5,No pets allowed
5509073061,820,1.0,1.0,No pets allowed
5509070838,1175,3.0,2.0,"Cats,Dogs"
5509064160,1000,2.0,2.0,"Cats,Dogs"
5509061450,890,1.0,1.0,"Cats,Dogs"
5509061191,890,1.0,1.0,No pets allowed
5509056929,750,1.0,1.0,"Cats,Dogs"
5509048213,760,1.0,1.0,No pets allowed
5509028896,687,1.0,1.0,"Cats,Dogs"
5509028204,1028,2.0,2.0,"Cats,Dogs"
5509022526,1280,2.0,2.0,"Cats,Dogs"
5509018663,1069,2.0,2.0,"Cats,Dogs"
5509017950,1200,2.0,2.0,No pets allowed
5509017926,975,2.0,2.0,"Cats,Dogs"
5509008721,1094,2.0,2.0,No pets allowed
5509005826,890,2.0,1.0,No pets allowed
5509000078,1506,4.0,2.0,No pets allowed
5508995025,1020,2.0,2.0,No pets allowed
5508992182,748,1.0,1.0,No pets allowed
5508989222,1159,2.0,2.0,No pets allowed
5508982957,833,1.0,1.0,"Cats,Dogs"
5508978740,802,1.0,1.0,"Cats,Dogs"
5508978709,1129,2.0,2.0,"Cats,Dogs"
5508967139,887,2.0,1.0,No pets allowed
5508942181,1200,2.0,2.0,"Cats,Dogs"
5508941733,868,1.0,1.0,"Cats,Dogs"
5508936709,797,1.0,1.0,No pets allowed
5508934803,1220,2.0,2.0,No pets allowed
5508933406,1038,2.0,2.0,No pets allowed
5508930664,1104,2.0,2.0,No pets allowed
5508929861,996,2.0,1.0,No pets allowed
5508902854,1180,2.0,2.0,No pets allowed
5508890617,630,1.0,1.0,"Cats,Dogs"
5508886396,1182,2.0,2.0,"Cats,Dogs"
5508875486,1611,3.0,2.0,"Cats,Dogs"
5508854632,760,1.0,1.0,"Cats,Dogs"
5508842041,900,2.0,1.0,No pets allowed
5508832753,1012,1.0,2.0,"Cats,Dogs"
5508830159,1015,2.0,2.0,"Cats,Dogs"
5508829260,1158,2.0,2.0,"Cats,Dogs"
5508818846,1183,2.0,2.0,"Cats,Dogs"
5508816371,805,1.0,1.0,No pets allowed
5508815995,589,1.0,1.0,"Cats,Dogs"
5508815949,1123,2.0,2.0,No pets allowed
5508805388,1095,2.0,2.0,"Cats,Dogs"
5508804794,848,2.0,1.0,"Cats,Dogs"
5508799521,875,1.0,1.0,"Cats,Dogs"
5508793218,1062,2.0,2.0,No pets allowed
5508791603,880,2.0,1.0,No pets allowed
5508791335,717,1.0,1.0,"Cats,Dogs"
5508768489,1128,2.0,2.0,"Cats,Dogs"
5508765319,1443,3.0,2.0,No pets allowed
5508761971,742,1.0,1.0,No pets allowed
5508761476,1152,2.0,2.0,No pets allowed
5508754530,1060,2.0,1.5,No pets allowed
5508750013,780,1.0,1.0,"Cats,Dogs"
5508747517,850,1.0,1.0,"Cats,Dogs"
5508747324,899,2.0,1.0,"Cats,Dogs"
5508728370,1386,3.0,2.0,"Cats,Dogs"
5508724092,770,1.0,1.0,"Cats,Dogs"
5508721965,668,1.0,1.0,No pets allowed
5508710590,776,1.0,1.0,"Cats,Dogs"
5509262433,900,2.0,1.0,No pets allowed
5509167327,842,1.0,1.0,No pets allowed
5509154938,621,1.0,1.0,"Cats,Dogs"
5509148433,1280,3.0,2.0,No pets allowed
5509147971,1115,2.0,2.0,No pets allowed
5509121369,1346,3.0,2.0,"Cats,Dogs"
5509090633,1236,2.0,2.0,No pets allowed
5509080787,800,1.0,1.0,No pets allowed
5509059402,844,2.0,1.5,No pets allowed
5509037533,1009,2.0,2.0,No pets allowed
5509003759,1379,2.0,2.0,No pets allowed
5509000561,1186,2.0,2.0,No pets allowed
5508977856,1122,2.0,2.0,"Cats,Dogs"
5508971747,1077,2.0,1.0,No pets allowed
5508947894,1224,3.0,2.0,"Cats,Dogs"
5508941313,827,1.0,1.0,"Cats,Dogs"
5508939647,797,1.0,1.0,"Cats,Dogs"
5508926658,770,1.0,1.0,No pets allowed
5508911253,1350,3.0,2.0,No pets allowed
5508905176,595,3.0,1.0,No pets allowed
5508885782,1130,2.0,2.0,"Cats,Dogs"
5508879295,701,1.0,1.0,"Cats,Dogs"
5508878864,725,1.0,1.0,"Cats,Dogs"
5508875818,576,1.0,1.0,"Cats,Dogs"
5508874556,1144,2.0,2.0,"Cats,Dogs"
5508868657,851,3.0,1.0,"Cats,Dogs"
5508868158,1044,1.0,1.0,"Cats,Dogs"
5508861444,717,1.0,1.0,No pets allowed
5508854904,819,2.0,1.0,No pets allowed
5508853236,1097,2.0,2.0,"Cats,Dogs"
5508853153,681,1.0,1.0,No pets allowed
5508853138,950,2.0,1.0,No pets allowed
5508848223,1075,2.0,2.0,No pets allowed
5508847748,736,1.0,1.0,"Cats,Dogs"
5508842729,769,1.0,1.0,No pets allowed
5508840740,900,2.0,1.0,No pets allowed
5508837066,811,2.0,1.0,"Cats,Dogs"
5508832632,800,2.0,2.5,"Cats,Dogs"
5508816167,1366,3.0,2.0,"Cats,Dogs"
5508808897,735,1.0,1.0,"Cats,Dogs"
5508806902,950,3.0,2.0,No pets allowed
5508791828,935,2.0,1.0,"Cats,Dogs"
5508776259,766,1.0,1.0,No pets allowed
5508763369,940,2.0,1.0,No pets allowed
5508761131,847,1.0,1.0,"Cats,Dogs"
5508759978,622,1.0,1.0,No pets allowed
5508758238,1152,2.0,2.0,"Cats,Dogs"
5508757264,1000,2.0,2.0,"Cats,Dogs"
5508756138,756,1.0,1.0,No pets allowed
5508754781,732,1.0,1.0,"Cats,Dogs"
5508753655,680,1.0,1.0,"Cats,Dogs"
5508752884,670,1.0,1.0,"Cats,Dogs"
5508732583,1200,2.0,2.0,"Cats,Dogs"
5508703497,1256,3.0,2.0,No pets allowed
5508692258,770,2.0,1.0,No pets allowed
5508677826,475,2.0,1.0,No pets allowed
5508677704,930,2.0,2.0,"Cats,Dogs"
5508674163,939,1.0,1.0,"Cats,Dogs"
5508670057,1132,3.0,2.0,No pets allowed
5509262638,875,2.0,1.0,No pets allowed
5509235104,815,1.0,1.0,"Cats,Dogs"
5509233537,1471,3.0,2.0,"Cats,Dogs"
5509230771,852,1.0,1.0,"Cats,Dogs"
5509184641,1063,2.0,2.0,No pets allowed
5509161833,1162,2.0,2.5,No pets allowed
5509157001,818,1.0,1.0,No pets allowed
5509144563,770,1.0,1.0,"Cats,Dogs"
5509089981,788,1.0,1.0,No pets allowed
5509067857,674,1.0,1.0,No pets allowed
5509048589,1344,3.0,1.0,No pets allowed
5509024801,1055,1.0,1.0,No pets allowed
5509016428,964,2.0,1.0,"Cats,Dogs"
5508993297,1080,2.0,2.0,No pets allowed
5508977984,1202,2.0,2.0,No pets allowed
5508974283,853,1.0,1.0,"Cats,Dogs"
5508964734,1103,2.0,2.0,"Cats,Dogs"
5508955124,650,1.0,1.0,"Cats,Dogs"
5508954433,1113,2.0,2.0,No pets allowed
5508952147,996,2.0,2.0,"Cats,Dogs"
5508951401,1250,2.0,2.0,No pets allowed
5508950951,836,1.0,1.0,No pets allowed
5508949827,1178,2.0,2.0,No pets allowed
5508947801,1138,3.0,2.0,"Cats,Dogs"
5508946726,1290,3.0,2.0,No pets allowed
5508946654,689,1.0,1.0,No pets allowed
5508936834,1038,2.0,2.0,"Cats,Dogs"
5508936762,490,1.0,1.0,No pets allowed
5508935620,783,1.0,1.0,No pets allowed
5508924057,715,1.0,1.0,"Cats,Dogs"
5508922067,1101,2.0,2.0,No pets allowed
5508908041,1350,3.0,2.0,No pets allowed
5508894636,1300,2.0,2.0,No pets allowed
5508889923,1500,2.0,2.0,No pets allowed
5508859958,1428,2.0,2.5,No pets allowed
5508853911,681,1.0,1.0,No pets allowed
5508847672,1004,2.0,1.0,No pets allowed
5508843081,1275,2.0,2.0,No pets allowed
5508835046,850,2.0,1.0,"Cats,Dogs"
5508832057,695,3.0,1.0,No pets allowed
5508823812,1230,2.0,2.0,No pets allowed
5508822294,1027,2.0,2.0,"Cats,Dogs"
5508820907,892,1.0,1.0,No pets allowed
5508818731,1027,2.0,2.0,"Cats,Dogs"
5508816316,805,1.0,1.0,No pets allowed
5508812457,854,1.0,1.0,No pets allowed
5508811863,1015,2.0,1.5,Cats
5508810527,1229,1.0,1.0,"Cats,Dogs"
5508803199,1311,3.0,2.0,No pets allowed
5508802255,800,1.0,1.0,No pets allowed
5508800439,610,1.0,1.0,"Cats,Dogs"
5508794905,549,2.0,1.0,No pets allowed
5508791693,935,2.0,1.0,"Cats,Dogs"
5508784725,675,1.0,1.0,No pets allowed
5508783270,1140,2.0,2.0,"Cats,Dogs"
5508777423,649,1.0,1.0,No pets allowed
5508770691,975,2.0,2.0,"Cats,Dogs"
5508770570,1098,2.0,1.5,No pets allowed
5508763304,780,1.0,1.0,No pets allowed
5508762355,845,1.0,1.0,"Cats,Dogs"
5508762093,714,1.0,1.0,No pets allowed
5508753483,900,1.0,1.0,"Cats,Dogs"
5508745688,1503,3.0,2.0,No pets allowed
5508729760,1775,3.0,2.0,No pets allowed
5508710559,668,2.0,1.0,No pets allowed
5508699537,1295,3.0,2.0,No pets allowed
5508676205,1274,2.0,2.0,"Cats,Dogs"
5508674152,675,1.0,1.0,No pets allowed
5508671217,825,1.0,1.0,"Cats,Dogs"
5508655790,967,2.0,2.0,No pets allowed
5508654638,854,1.0,1.0,"Cats,Dogs"
5509259977,1372,3.0,2.0,No pets allowed
5509248764,850,2.0,1.0,"Cats,Dogs"
5509238753,900,2.0,2.0,"Cats,Dogs"
5509238697,900,2.0,2.0,"Cats,Dogs"
5509237934,858,2.0,1.5,"Cats,Dogs"
5509229549,1275,2.0,2.0,No pets allowed
5509228552,836,1.0,1.0,No pets allowed
5509226639,865,2.0,1.0,"Cats,Dogs"
5509208559,700,1.0,1.0,No pets allowed
5509192960,1098,2.0,2.0,"Cats,Dogs"
5509178577,750,1.0,1.0,"Cats,Dogs"
5509171991,850,2.0,1.0,No pets allowed
5509168594,1044,2.0,2.0,No pets allowed
5509166380,802,1.0,1.0,No pets allowed
5509165183,818,1.0,1.0,No pets allowed
5509163049,498,2.0,1.0,No pets allowed
5509160000,1499,3.0,2.0,No pets allowed
5509158838,759,1.0,1.0,No pets allowed
5509156571,785,1.0,1.0,"Cats,Dogs"
5509151630,850,1.0,1.0,No pets allowed
5509148922,1004,2.0,2.0,"Cats,Dogs"
5509147865,560,1.0,1.0,"Cats,Dogs"
5509140313,975,2.0,1.0,"Cats,Dogs"
5509135598,932,2.0,1.5,No pets allowed
5509130207,650,1.0,1.0,"Cats,Dogs"
5509130003,1095,2.0,2.0,No pets allowed
5509098534,976,2.0,2.0,"Cats,Dogs"
5509086914,968,2.0,1.5,No pets allowed
5509051507,910,1.0,1.0,No pets allowed
5509048108,1068,2.0,2.0,No pets allowed
5509031052,1015,2.0,2.0,"Cats,Dogs"
5509029079,1110,2.0,2.0,No pets allowed
5509022471,1490,3.0,2.5,Cats
5509017231,964,2.0,1.0,"Cats,Dogs"
5509009082,901,2.0,1.0,No pets allowed
5509007789,2800,5.0,3.5,No pets allowed
5509001456,1290,2.0,2.0,No pets allowed
5508992764,748,1.0,1.0,No pets allowed
5508971590,1194,2.0,2.0,No pets allowed
5508966472,1050,2.0,2.0,"Cats,Dogs"
5508945954,1106,3.0,2.0,No pets allowed
5508936676,961,2.0,2.0,No pets allowed
5508934259,1200,2.0,2.0,No pets allowed
5508932448,656,1.0,1.0,No pets allowed
5508898941,950,2.0,1.0,"Cats,Dogs"
5508897529,786,1.0,1.0,No pets allowed
5508881422,1154,2.0,2.0,"Cats,Dogs"
5508877631,966,2.0,2.0,No pets allowed
5508875824,754,1.0,1.0,"Cats,Dogs"
5508861126,868,1.0,1.0,"Cats,Dogs"
5508859088,585,1.0,1.0,"Cats,Dogs"
5508839217,1036,2.0,2.0,"Cats,Dogs"
5508830266,830,2.0,1.0,No pets allowed
5508819002,870,2.0,2.0,"Cats,Dogs"
5508815963,828,1.0,1.0,No pets allowed
5508811409,1264,2.0,1.5,No pets allowed
5508809087,1042,2.0,2.0,No pets allowed
5508807948,943,3.0,1.5,No pets allowed
5508799726,1400,2.0,2.5,No pets allowed
5508797031,927,1.0,1.0,No pets allowed
5508786727,1280,3.0,2.0,No pets allowed
5508773927,1044,2.0,2.0,No pets allowed
5508771958,790,1.0,1.0,No pets allowed
5508765749,850,1.0,1.0,No pets allowed
5508754479,1143,2.0,2.0,"Cats,Dogs"
5508752029,732,1.0,1.0,"Cats,Dogs"
5508747889,1034,1.0,1.0,No pets allowed
5508747812,1185,2.0,2.0,No pets allowed
5508740015,1185,2.0,2.0,No pets allowed
5508734945,800,2.0,1.0,No pets allowed
5508726189,1334,3.0,2.0,No pets allowed
5508724701,900,2.0,1.0,"Cats,Dogs"
5508719255,1113,2.0,2.0,No pets allowed
5508711200,1403,1.0,1.0,No pets allowed
5508678684,967,2.0,2.0,No pets allowed
5508673982,1274,2.0,2.0,"Cats,Dogs"
5508668444,628,2.0,1.0,"Cats,Dogs"
5508657758,1300,3.0,2.0,No pets allowed
5508655416,1430,3.0,1.5,"Cats,Dogs"
5509265425,900,1.0,2.0,No pets allowed
5509262507,825,2.0,1.0,"Cats,Dogs"
5509256142,700,1.0,1.0,No pets allowed
5509251319,1136,2.0,1.0,"Cats,Dogs"
5509250784,1173,2.0,2.0,"Cats,Dogs"
5509249454,893,1.0,1.0,"Cats,Dogs"
5509245102,1136,2.0,1.0,"Cats,Dogs"
5509238878,880,2.0,1.0,"Cats,Dogs"
5509225540,1200,2.0,2.0,No pets allowed
5509217447,865,2.0,1.0,"Cats,Dogs"
5509216552,942,2.0,1.0,No pets allowed
5509215562,1150,3.0,1.5,"Cats,Dogs"
5509198213,1134,2.0,2.0,No pets allowed
5509193172,896,1.0,1.0,No pets allowed
5509186011,1152,3.0,2.0,No pets allowed
5509182865,641,1.0,1.0,No pets allowed
5509161635,1192,2.0,2.0,"Cats,Dogs"
5509157579,495,2.0,1.0,No pets allowed
5509156714,696,1.0,1.0,"Cats,Dogs"
5509156658,781,1.0,1.0,"Cats,Dogs"
5509155593,600,1.0,1.0,No pets allowed
5509140832,763,1.0,1.0,No pets allowed
5509140151,664,1.0,1.0,"Cats,Dogs"
5509137487,659,1.0,1.0,"Cats,Dogs"
5509135687,1002,2.0,1.5,No pets allowed
